City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
365,wellington,-41.2866,174.7756,12.81,53,20,12.35,NZ,1696302342
366,virginia beach,36.8529,-75.978,20.56,85,0,2.06,US,1696302640
367,decatur,39.8403,-88.9548,21.0,68,0,0.0,US,1696302415
368,chirilagua,13.2203,-88.1386,23.46,97,100,1.29,SV,1696302640
369,totness,5.8833,-56.3167,27.41,82,80,6.98,SR,1696302640
370,uturoa,-16.7333,-151.4333,25.97,83,3,7.19,PF,1696302640
371,kimbe,-5.5502,150.1429,26.09,91,86,3.18,PG,1696302641
372,high rock,26.6208,-78.2833,23.01,66,1,8.22,BS,1696302440
373,buala,-8.145,159.5921,29.24,76,93,3.49,SB,1696302435
374,sao joao da barra,-21.6403,-41.0511,21.33,95,100,2.34,BR,1696302641
375,yemva,62.59,50.8594,5.59,90,99,2.68,RU,1696302641
376,st. john's,47.5649,-52.7093,8.83,95,20,2.06,CA,1696302363
377,sinan,34.8262,126.1086,20.82,64,100,4.92,KR,1696302642
378,thiers,45.8333,3.5,19.18,68,0,2.46,FR,1696302642
379,christchurch,-43.5333,172.6333,14.67,52,20,3.58,NZ,1696302511
380,east london,-33.0153,27.9116,20.13,47,0,3.1,ZA,1696302422
381,udachny,66.4167,112.4,-3.64,73,53,4.32,RU,1696302422
382,horsham,51.064,-0.3272,14.73,85,75,4.12,GB,1696302447
383,ciudad lazaro cardenas,17.9583,-102.2,27.0,88,99,1.62,MX,1696302643
384,hastings,50.8552,0.5729,18.29,37,100,9.62,GB,1696302643
385,nogliki,51.8333,143.1667,10.75,96,100,11.18,RU,1696302643
386,zakamensk,50.3741,103.2863,7.47,59,41,1.85,RU,1696302643
387,vernon,50.2581,-119.2691,13.12,85,99,0.42,CA,1696302643
388,ixtapa,20.7,-105.2,28.46,94,100,2.57,MX,1696302643
389,sawakin,19.1059,37.3321,28.18,78,6,2.66,SD,1696302644
390,santa elena de uairen,4.6167,-61.1333,22.72,45,80,1.72,VE,1696302644
391,ridgecrest,35.6225,-117.6709,19.92,43,0,2.06,US,1696302644
392,hargeysa,9.56,44.065,20.08,77,20,2.74,SO,1696302428
393,labrador city,52.9463,-66.9114,4.95,93,100,1.54,CA,1696302644
394,bogale,16.2833,95.4,28.48,79,80,1.69,MM,1696302644
395,oral,51.2333,51.3667,9.99,76,0,3.0,KZ,1696302644
396,olyokminsk,60.3736,120.4264,-0.01,71,100,0.89,RU,1696302644
397,bayanaul,50.7889,75.6956,6.68,61,95,3.66,KZ,1696302645
398,yanchep,-31.55,115.6833,18.3,54,72,4.75,AU,1696302645
399,dese,11.1333,39.6333,12.04,65,63,0.35,ET,1696302645
400,zeya,53.75,127.2667,9.94,67,100,2.24,RU,1696302645
401,richards bay,-28.783,32.0377,17.14,65,0,7.21,ZA,1696302645
402,chibougamau,49.9168,-74.3659,16.79,94,100,3.6,CA,1696302414
403,torbat-e jam,35.244,60.6225,20.24,19,6,0.62,IR,1696302645
404,kailua-kona,19.6406,-155.9956,28.06,78,0,3.6,US,1696302646
405,springs,-26.25,28.4,9.59,64,0,2.74,ZA,1696302646
406,minas de marcona,-15.2119,-75.1103,13.18,89,74,6.33,PE,1696302646
407,saint-georges,12.0564,-61.7485,28.87,76,100,5.74,GD,1696302646
408,biltine,14.5333,20.9167,27.41,60,79,5.95,TD,1696302646
409,jaisalmer,26.9147,70.9181,28.91,36,0,5.17,IN,1696302646
410,idri,27.5,13.2667,22.62,44,0,6.72,LY,1696302647
411,durban,-29.8579,31.0292,16.08,72,0,4.62,ZA,1696302571
412,iwon-up,40.3231,128.6553,21.74,42,100,3.48,KP,1696302647
413,vila velha,-20.3297,-40.2925,23.3,92,75,1.54,BR,1696302450
414,khandyga,62.6667,135.6,7.63,77,100,0.48,RU,1696302647
415,boke,10.9409,-14.2967,25.24,94,99,1.3,GN,1696302647
416,odesskoye,54.2111,72.9651,8.45,46,3,2.28,RU,1696302647
417,dorado,18.4588,-66.2677,27.76,96,85,0.45,PR,1696302648
418,sakaiminato,35.55,133.2333,22.53,51,100,5.37,JP,1696302549
419,hotan,37.0997,79.9269,19.82,18,96,2.29,CN,1696302648
420,freeport,40.6576,-73.5832,19.98,81,0,2.57,US,1696302648
421,sibiti,-3.6819,13.3499,20.87,94,53,1.05,CG,1696302648
422,"laikit, laikit ii (dimembe)",1.4792,124.9735,32.47,46,20,2.06,ID,1696302649
423,palikir - national government center,6.9248,158.1611,30.47,74,75,2.57,FM,1696302649
424,bangassou,4.7413,22.8184,21.03,99,100,0.44,CF,1696302649
425,zuera,41.8677,-0.7898,20.73,80,21,2.62,ES,1696302649
426,nikolayevsk-on-amure,53.1406,140.73,8.3,94,100,2.82,RU,1696302649
427,shimoda,34.6667,138.95,24.5,62,80,4.12,JP,1696302551
428,novodvinsk,64.4165,40.8122,3.21,84,100,3.22,RU,1696302649
429,midvagur,62.0511,-7.1939,9.46,93,75,4.12,FO,1696302650
430,tsiombe,-25.3,45.4833,17.64,52,18,4.99,MG,1696302650
431,natal,-5.795,-35.2094,23.36,88,20,1.54,BR,1696302650
432,al marsa,36.8782,10.3247,18.94,100,20,0.0,TN,1696302650
433,potsdam,52.3989,13.0657,18.05,80,37,3.34,DE,1696302650
434,lichinga,-13.3128,35.2406,15.67,85,54,4.87,MZ,1696302650
435,sidi akkacha,36.4647,1.3026,21.69,83,0,2.8,DZ,1696302650
436,salekhard,66.53,66.6019,2.25,71,12,6.26,RU,1696302651
437,sola,-13.8833,167.55,24.25,92,100,11.18,VU,1696302651
438,cide,41.8921,33.0044,17.66,72,70,0.52,TR,1696302651
439,al qusiyah,27.4402,30.8184,23.41,49,66,3.74,EG,1696302651
440,manokwari,-0.8667,134.0833,28.2,71,91,2.12,ID,1696302651
441,fort st. john,56.2499,-120.8529,7.42,63,10,3.4,CA,1696302472
442,geraldton,-28.7667,114.6,20.23,40,51,6.69,AU,1696302651
443,floro,61.5996,5.0328,10.98,82,100,8.23,NO,1696302652
444,tonj,7.2737,28.6822,21.76,95,95,0.47,SS,1696302652
445,kudahuvadhoo,2.6708,72.8944,28.21,74,100,5.68,MV,1696302652
446,bouna,9.2667,-3.0,23.22,93,100,1.6,CI,1696302652
447,proletarsk,46.7031,41.7192,15.64,60,88,2.38,RU,1696302652
448,posto fiscal rolim de moura,-13.0833,-62.2667,27.89,52,66,1.61,BR,1696302652
449,puan,35.7281,126.7319,17.94,54,100,1.62,KR,1696302653
450,sarangani,5.4033,125.4636,28.38,73,63,3.02,PH,1696302653
451,ojinaga,29.5667,-104.4167,27.53,57,40,5.14,MX,1696302653
452,nguigmi,14.2495,13.1092,26.66,53,89,6.76,NE,1696302653
453,filingue,14.3521,3.3168,29.34,56,67,6.0,NE,1696302653
454,berezovyy,51.6667,135.7,12.16,58,62,0.82,RU,1696302653
455,hanceville,34.0607,-86.7675,22.89,62,0,1.6,US,1696302653
456,opuwo,-18.0607,13.84,24.09,20,29,5.5,NA,1696302654
457,kishangarh,26.5667,74.8667,27.72,29,0,1.2,IN,1696302654
458,omoku,5.3435,6.6532,23.95,95,100,1.43,NG,1696302654
459,esil,51.9556,66.4042,9.64,64,13,2.02,KZ,1696302654
460,kruisfontein,-34.0033,24.7314,16.32,46,0,3.47,ZA,1696302654
461,dryden,49.7833,-92.7503,20.23,79,100,2.7,CA,1696302654
462,freetown,8.484,-13.2299,25.47,85,100,2.51,SL,1696302654
463,warmbad,-28.45,18.7333,19.68,31,0,2.47,NA,1696302655
464,parauapebas,-6.0675,-49.9022,27.27,51,52,0.63,BR,1696302655
465,pontianak,-0.0333,109.3333,29.99,66,20,3.6,ID,1696302436
466,sinabang,2.4803,96.3801,27.84,72,88,5.01,ID,1696302655
467,krutinka,56.0055,71.5113,9.47,72,100,5.54,RU,1696302655
468,ballina,-28.8667,153.5667,29.32,51,0,7.87,AU,1696302655
469,hami,42.8,93.45,20.71,20,100,1.19,CN,1696302655
470,machico,32.7,-16.7667,23.35,77,40,6.69,PT,1696302655
471,nadym,65.5333,72.5167,5.67,79,100,9.66,RU,1696302656
472,veraval,20.9,70.3667,27.04,68,29,2.39,IN,1696302656
473,santa ana,33.7456,-117.8678,19.92,76,0,2.06,US,1696302392
474,adrar,20.5022,-10.0711,30.57,13,8,3.98,MR,1696302656
475,tulum,20.2167,-87.4667,25.7,92,26,2.11,MX,1696302656
476,ampanihy,-24.7,44.75,15.04,77,0,5.89,MG,1696302657
477,obuase,6.206,-1.6619,22.1,99,95,1.07,GH,1696302657
478,noumea,-22.2763,166.4572,25.0,99,90,7.87,NC,1696302553
479,litchfield,41.7668,-73.2501,14.04,92,6,0.43,US,1696302657
480,jayanca,-6.3908,-79.8219,20.78,72,59,3.43,PE,1696302657
481,aksuat,48.7167,83.7,14.93,44,99,0.58,KZ,1696302657
482,tobelo,1.7284,128.0095,29.24,71,95,2.54,ID,1696302658
483,kapiri mposhi,-13.9652,28.6809,17.07,78,42,4.83,ZM,1696302658
484,jayapura,-2.5333,140.7,31.66,82,100,3.16,ID,1696302658
485,eydhafushi,5.1033,73.0708,27.05,80,100,5.28,MV,1696302659
486,nizhniy odes,63.6445,54.856,1.69,89,29,1.42,RU,1696302659
487,qoryooley,1.7878,44.53,24.67,93,29,3.3,SO,1696302659
488,jatai,-17.8814,-51.7144,23.37,77,56,1.7,BR,1696302659
489,lincoln,40.8,-96.667,25.63,56,0,5.14,US,1696302659
490,gbarnga,6.9956,-9.4722,22.25,100,94,0.5,LR,1696302660
491,kouroussa,10.65,-9.8833,22.89,93,91,0.44,GN,1696302660
492,bethanie,-26.4833,17.15,20.12,26,0,0.67,NA,1696302660
493,naraini,25.1833,80.4833,27.13,78,100,1.86,IN,1696302660
494,surab,28.4914,66.2585,17.85,18,0,2.48,PK,1696302660
495,bay roberts,47.5999,-53.2648,9.03,98,28,0.85,CA,1696302661
496,shindand,33.3029,62.1474,21.35,18,3,1.77,AF,1696302661
497,al jawf,29.5,38.75,22.96,43,100,2.54,SA,1696302661
498,torghay,49.6339,63.4981,11.69,59,93,2.14,KZ,1696302661
499,viqueque,-8.8673,126.3658,31.13,53,0,3.79,TL,1696302661
500,cestos city,5.46,-9.5828,24.92,89,65,4.04,LR,1696302661
501,rosetta,31.4044,30.4164,23.91,61,9,4.69,EG,1696302661
502,brasileia,-11.0161,-68.7481,27.9,66,98,0.98,BR,1696302662
503,desaguadero,-16.5656,-69.0417,10.61,66,53,1.83,PE,1696302662
504,colac,-38.3333,143.5833,15.65,80,100,3.88,AU,1696302662
505,shahrud,36.4182,54.9763,17.88,27,0,1.84,IR,1696302662
506,ghormach,35.7306,63.7826,22.29,17,9,0.23,AF,1696302662
507,tralee,52.2704,-9.7026,11.14,88,73,5.14,IE,1696302663
508,ban houakhoua,20.2453,100.4547,28.7,71,70,0.52,LA,1696302663
509,vytegra,61.0064,36.4481,8.53,90,98,2.68,RU,1696302663
510,linxia chengguanzhen,35.6003,103.2064,13.4,83,100,1.08,CN,1696302663
511,lubuklinggau,-3.3,102.8667,31.59,48,100,1.38,ID,1696302663
512,saint-joseph,-21.3667,55.6167,22.21,80,6,0.56,RE,1696302664
513,bijelo polje,43.0337,19.747,9.16,95,10,0.86,ME,1696302664
514,okhtyrka,50.3104,34.8988,7.09,84,0,2.97,UA,1696302640
515,chardara,41.2547,67.9692,17.36,34,0,2.49,KZ,1696302664
516,sydney,-33.8679,151.2073,36.86,18,0,7.2,AU,1696302061
517,smolenskoye,52.3044,85.0781,10.23,72,1,3.22,RU,1696302664
518,guerrero negro,27.9769,-114.0611,19.01,70,1,6.58,MX,1696302658
519,puerto armuelles,8.2833,-82.8667,25.54,96,100,1.34,PA,1696302665
520,omidiyeh,30.7597,49.705,31.69,22,0,1.67,IR,1696302665
521,zlocieniec,53.5329,16.0113,16.5,94,66,3.1,PL,1696302665
522,susuman,62.7833,148.1667,1.66,61,6,1.79,RU,1696302665
523,buka,40.8108,69.1986,17.16,30,0,0.35,UZ,1696302665
524,syumsi,57.1111,51.6149,10.39,95,100,1.51,RU,1696302665
525,pechora,65.1472,57.2244,2.14,82,21,3.13,RU,1696302666
526,bonito,-21.1211,-56.4819,30.67,40,58,2.26,BR,1696302666
527,karbala,32.616,44.0249,27.54,35,99,2.44,IQ,1696302666
528,alapayevsk,57.8516,61.6963,11.11,87,100,2.68,RU,1696302666
529,gilleleje,56.122,12.3106,16.17,90,100,0.89,DK,1696302666
530,aljezur,37.3191,-8.8033,19.32,80,82,2.53,PT,1696302666
531,vera cruz,-12.6333,-41.0333,23.19,65,17,1.27,BR,1696302666
532,boende,-0.2167,20.8667,22.15,98,100,1.27,CD,1696302667
533,pariaman,-0.619,100.12,26.03,68,63,2.39,ID,1696302667
534,kayangel,8.0823,134.7173,28.87,71,44,3.31,PW,1696302667
535,zharkent,44.1628,80.0,16.26,46,100,1.8,KZ,1696302667
536,shilka,51.85,116.0333,9.01,42,68,2.57,RU,1696302667
537,comodoro rivadavia,-45.8667,-67.5,11.01,47,9,2.74,AR,1696302405
538,kangal,39.2335,37.3911,9.2,80,100,2.81,TR,1696302667
539,parczew,51.6402,22.9006,13.34,69,100,3.17,PL,1696302667
540,smithers,54.7804,-127.1743,6.92,93,43,1.61,CA,1696302610
541,el granada,37.5027,-122.4694,19.47,75,40,2.57,US,1696302668
542,hammerfest,70.6634,23.6821,0.25,86,75,1.03,NO,1696302668
543,i-n-salah,27.1935,2.4607,26.19,35,0,8.22,DZ,1696302426
544,moissac,44.1024,1.0945,20.93,96,23,2.47,FR,1696302668
545,bridgewater,44.3835,-64.5155,12.82,90,32,2.57,CA,1696302668
546,datong,40.0936,113.2914,17.74,43,13,2.69,CN,1696302669
547,vrangel',42.7297,133.0839,18.08,46,43,1.94,RU,1696302669
548,payocpoc sur,16.4944,120.3281,28.13,82,100,2.72,PH,1696302669
549,khorramdarreh,36.213,49.196,11.88,76,47,1.75,IR,1696302669
550,gaalkacyo,6.7697,47.4308,25.02,72,18,4.02,SO,1696302669
551,lahti,59.9911,30.1597,11.1,91,100,5.87,RU,1696302669
552,xinxiang,35.3089,113.8672,21.65,57,20,2.44,CN,1696302386
553,malanje,-9.5402,16.341,19.56,87,100,0.2,AO,1696302670
554,coruripe,-10.1256,-36.1756,23.0,83,4,5.16,BR,1696302485
555,nuku'alofa,-21.1333,-175.2,24.19,60,75,7.72,TO,1696302670
